"CD_GEOCMU","areamunic","precclimme","prec2010me","temp2010me","tempclimme"
1302009,459515.20428,2314.9436848958,2378.3209635417,28.1545073191,27.5440101624
1302108,5653597.54515,2868.1725897305,2212.2228685462,27.8389620021,27.0583035013
1302207,1983984.91426,2710.8762761896,2107.7887184837,28.0577517423,27.1792420474
1302306,7044523.00479,2656.6733981046,2374.416578813,27.6738964861,26.8892736652
1302405,6995372.3344,2111.9223372213,1758.952085345,27.617133087,26.7505600747
1302504,778158.205021,2275.576578776,1390.9200303819,28.272661421,27.5404841105
1302553,423012.689872,2361.9468180339,1592.1666259766,28.2733844121,27.5637712479
1302603,1218850.46062,2386.1979166667,1963.7704345703,28.1533097585,27.5925092061
1302702,5103084.57018,2314.4891529083,2039.117647171,27.9566026926,27.4834865332
1302801,1741766.15006,2760.0565185547,2338.8471679688,28.1705154419,27.3154650688
1302900,4365974.61756,2246.0729616855,2245.1024247839,28.1079985436,27.6249454174
1303007,1547710.46864,2266.9363098145,2362.490310669,28.3996367455,27.7664471865
1303106,608962.261941,2247.1937255859,2060.6030578613,28.2071974277,27.5925459862
1303205,3986670.84099,2419.5974173039,2381.8937858419,28.0628016857,27.5162763393
1303304,4390007.80286,2435.7947293795,2274.2028104342,27.7809712703,27.4369503902
1303403,658859.633274,2242.3655598958,1873.4220784505,28.5946642558,28.0659351349
1303502,4217172.1612,2280.8059464997,1876.3037899242,27.2345141243,26.6182369157
1303536,2724848.61486,2417.068758138,2584.4362223307,27.9269882202,27.561672465
1303569,624651.682376,2391.8694893973,2302.3970424107,27.7748355865,27.5311603546
1303601,6456949.60161,2624.6143471322,2722.3964337605,27.9937681105,27.2465594455
1303700,1243339.45451,2627.5241255327,1859.6316139915,27.7567844391,26.9005641937
1303809,11078321.8997,3148.5190836589,2850.4462687175,27.8374945323,27.1000744935
1303908,1992049.48334,2553.771953125,2175.5266943359,27.6231884766,26.7759407043
1303957,1165421.98912,2363.3475435697,2660.613675631,28.0204965151,27.5736987774
1304005,407233.346757,2264.4444173177,2136.3025919596,28.3403425217,27.5165685018
1304062,324775.061945,2490.1152445319,2088.9728645207,27.6863931148,26.7541335548
1304104,9214605.0676,2348.5420253821,2049.6582352488,27.9862669727,27.168369243
1304203,2434887.81179,2565.5711788054,2258.8007261215,28.3674219193,27.3052407542
1304237,652861.486937,2664.8762939453,1915.7568237305,27.8967708588,27.0469900131
1304260,1052962.57994,2712.6999136118,2083.3600229117,28.2508682838,27.301877682
1304302,3018370.90718,2301.3368612753,2707.1050596495,28.0996694307,27.6486664849
1304401,318816.977377,2219.50390625,2080.123626709,28.352077961,27.6827249527
1400027,2987753.42048,1905.8980291959,2253.7421622441,28.5780444967,27.931345249
1400050,2676180.63523,1984.8670233365,2287.9450515221,28.4936559611,27.8479609654
1400100,605296.014739,1598.3125305176,2182.0966796875,28.8969182968,28.2487418652
1400159,866448.334812,1637.0993245443,2349.6555718316,28.7953122457,28.1768839094
1400175,817105.71653,1799.9923638238,2310.5286187066,28.6195051405,28.0316560533
1400209,5014177.84258,2102.2418497721,2291.7994913737,28.2107879003,27.6889080048
1400233,1301233.20737,2138.2464130108,2707.5298602764,28.2903305934,27.7957633092
1400282,1480742.03321,1958.4337332589,2161.9949428013,28.3233648028,27.7487983704
1400308,1342881.00533,1901.3525031595,2251.930089614,28.4819064421,27.8861054813
1400407,745498.28401,1406.3403049045,2222.4683702257,28.7458737691,28.1381299761
1400456,853152.672173,1590.061726888,2247.1871744792,28.7200067308,28.1009760963
1400472,3566768.70318,2264.4181863536,2506.6128301206,28.0818161757,27.639975921
1400506,459601.059812,2144.0490722656,2654.6966796875,28.2593097687,27.76378479
1400605,163564.951873,2109.1424560547,2497.7012939453,28.2853059769,27.7578897476
1400704,861862.322934,1422.3111816406,2218.8275878906,28.6452610016,28.0496253967
1500107,199882.564192,2587.0309429836,2408.2143862376,28.3974696245,27.5776983075
1500131,76680.7559877,1761.2174512593,1561.9919318602,27.9958770677,27.7186741501
1500206,543083.677157,2583.5840820313,2527.2341308594,28.14633255,27.4664779663
1500305,1007633.3633,2532.7749023438,2556.4426879883,28.5717673302,27.6357092857
1500347,857742.071859,1800.0853135851,1622.5536159939,26.4653407203,27.1125649346
1500404,2525500.01407,2093.2817840576,2162.2662582398,28.0800069571,27.279715538
1500503,8386333.47879,2103.1326983908,2272.7218136995,28.0346031189,27.3324430507
1500602,18302641.3374,1999.6773288239,1830.7439416099,27.5195290534,27.1077132474
1500701,843860.978816,2650.8025444879,2659.9597710504,28.6828856998,27.6284667121
1500800,23071.4005804,,,,
1500859,1418230.70552,2045.490486145,1981.4765853882,27.9167155027,27.5916475058
1500909,141400.535167,2311.3485107422,1870.5238037109,27.7878875732,26.931804657
1500958,229684.584425,2349.7559436969,2232.6300617155,27.8698817527,27.3523413154
1501006,1909183.59583,2115.5881666101,2046.8197074558,28.4517495529,27.6790190987
1501105,533393.813763,2610.3761230469,2223.2564697266,28.75963974,27.6938533783
1501204,459726.202282,2285.3885091146,2026.2577107747,28.6730486552,27.9162899653
1501253,355562.919808,1864.1049804688,1738.7196044922,27.4709324837,27.2062287331
1501303,163398.584526,2681.6606445313,2669.8188476563,28.2977561951,27.4128246307
1501402,133247.7479,2681.6606445313,2669.8188476563,28.2977561951,27.4128246307
1501451,497986.088279,1923.4696655273,2043.7500406901,27.400091807,26.6693016688
1501501,23600.5958548,2651.2978515625,2571.8884277344,28.2204532623,27.3983802795
1501576,349536.586584,1784.8302612305,1570.3217773438,28.1900339127,27.7823162079
1501600,74868.8530399,2360.7118678763,1939.8970256579,27.7629213132,27.0477556352
1501709,269538.417917,2326.8448893229,1869.4974772135,27.5554288228,26.8490492503
1501725,743690.72888,2031.5991821289,2220.5414632162,27.8290522893,27.3772989909
1501758,160521.143025,1664.5969530548,1521.4472339384,28.1267823001,27.6245202983
1501782,484583.798913,2173.6114908854,1672.0393880208,28.7124849955,27.9839916229
1501808,1152185.22715,2629.892578125,2594.0493164063,28.8153165181,27.5225359599
1501907,126434.908645,2535.8941650391,2431.58984375,28.1624317169,27.3709573746
1501956,316975.28625,2114.478515625,1665.577331543,27.8461866379,27.2342453003
1502004,385162.604972,2801.4946605668,2584.7936301043,28.4420859214,27.7330394105
1502103,378186.739673,2562.2725830078,2347.3897705078,28.8079910278,27.8852977753
1502152,382047.880406,1731.3388977051,1657.6981506348,25.6676745415,27.0673942566
1502202,78725.7315966,2437.2964907746,1923.8297691716,27.4789287258,26.8422877052
1502301,371133.176858,2259.1958007813,1903.4894714356,27.7258124352,27.1692175865
1502400,129930.375975,2569.7372005908,2349.8068311314,28.1044350995,27.3556717376
1502509,1598075.13813,2703.6456298828,2681.6937866211,28.5244846344,27.6669716835
1502608,76442.1689184,2835.5810941557,2523.0756358589,28.3661936996,27.6138168586
1502707,712620.512161,1819.7674211775,1592.8754185268,28.6863681248,27.543529238
1502756,87153.3425772,2490.9205876586,2423.4720667902,28.0414541449,27.3754639349
1502764,2032629.54324,1839.1700286865,1831.1135304769,27.8592026234,27.2373254299
1502772,289502.963262,1682.4335123698,1770.1635742188,26.2929903666,27.1681715647
1502806,440669.499952,2638.3256835938,2514.3200683594,28.7846803665,27.556186676
1502855,161782.278157,2040.6984863281,1969.1139729818,28.0369002024,27.1750195821
1502905,84904.0303404,2800.783203125,2463.431640625,28.3010730743,27.4772720337
1502939,664273.367738,1647.6720319475,1430.6501290458,27.878092902,27.7550054278
1502954,363978.759264,1701.9205322266,1772.06328125,27.3238319397,27.4421653748
1503002,1289393.84848,2319.1794433594,2486.7365234375,28.364276123,27.6620278676
1503044,420903.477664,1767.4922363281,1639.6157226563,28.064642334,27.3141391754
1503077,204900.586043,2170.2829589844,1731.9864501953,27.703578949,27.2322101593
1503093,868754.183018,2042.3445556641,1701.1374267578,28.3515411377,27.8689273834
1503101,1015227.21955,2451.6006673177,2422.9284667969,28.5926265717,27.645860672
1503200,99707.2073155,2544.8499079426,2198.2395117187,27.988214657,27.2169024626
1503309,246741.827455,2537.1526017824,2295.754069942,28.6038296517,27.7599539281
1503408,59742.9909809,2513.4562472435,2337.2520572356,28.104650842,27.3533660699
1503457,658112.463808,2176.5936279297,1989.7457449777,27.8302026476,27.4343447004
1503507,175598.086039,2329.4252779541,1991.1633505599,27.8047395002,27.1908823021
1503606,6890280.78056,2198.9433865017,2252.3821991344,28.1238964458,27.5098380572
1503705,960432.216727,1816.1541193182,1500.6384166371,27.6293626265,27.6687897769
1503754,5862244.11235,2226.4424037388,2288.0738839286,27.4322068896,27.2109123775
1503804,247447.718897,1988.6726888021,1620.5604248047,28.2336177826,27.8071276347
1503903,925729.476488,2241.6225992839,2004.7842102051,28.4632587433,27.7259699504
1504000,183095.624293,2539.5219726563,2173.4116210938,28.6765384674,27.7071628571
1504059,59595.0318512,2338.4842182416,2114.3534238098,27.8705165339,27.2657683251
1504109,41224.0401298,2767.6428222656,2307.7097167969,28.1419811249,27.2989006042
1504208,1838423.42522,1776.9943976151,1626.4190673828,27.0099660974,27.4718927082
1504307,108815.959434,2731.4665194628,2227.5138035299,28.1065935659,27.1976957672
1504406,100253.245297,2737.1039830875,2342.9417480322,28.1627970678,27.3422894883
1504422,12939.826228,,,,
1504455,959292.479287,1930.6644620028,2142.9471435547,27.2805531242,27.1703780781
1504505,810589.700189,2436.065999349,2356.4249674479,28.5970408122,27.6273034414
1504604,106867.111259,2506.7174072266,2329.7191162109,28.7593383789,27.8563871384
1504703,1124763.12739,2405.3402569111,2092.5589599609,28.5380235819,27.7722176772
1504802,2228515.66479,1915.7308819111,1892.1937255859,27.9844406568,27.2407884598
1504901,463770.840251,2594.0977376302,2344.2391764323,28.5792617798,27.6728782654
1504950,360956.299397,1989.5200195313,1649.911895752,27.7773633003,27.3288769722
1504976,192696.133558,1875.8290405273,1541.785949707,28.1104793549,27.7903194427
1505007,62395.8040605,2505.867834276,2046.6504665695,27.8505937257,27.0664273523
1505031,4279879.30673,2194.9915173101,1932.5258190679,27.0966662239,26.7786021139
1505064,1865288.83443,2021.8497198196,1731.3541782924,27.8663821447,27.7439574287
1505106,3142209.32906,2235.4002360026,2396.3184936523,28.1655376434,27.3607594172
1505205,470013.869523,2619.3633626302,2293.2475585938,28.7809950511,27.8031368256
1505304,11878302.3479,2297.9330422381,2707.596552348,28.3484103251,27.5805651438
1505403,71935.7354215,2343.0229812279,1887.5538808105,27.6619275606,26.9814236957
1505437,1702421.1038,1909.6791221217,1804.1686561986,27.4459959331,27.122899708
1505486,1425482.55704,2170.3128662109,1994.4891706194,28.2816326959,27.7501346043
1505494,122549.758615,1642.8638305664,1513.3548583984,27.9077730179,27.4598560333
1505502,2454526.38236,1869.9173758371,1560.6408342634,27.8961858295,27.5761521657
1505536,838593.701413,1784.4687364366,1622.3779432509,25.7592868805,27.1511071523
1505551,202267.916489,1833.7545880304,1720.6273083591,27.9895976614,27.3256231483
1505601,57670.4075098,2501.6530905506,2017.2330776295,27.7247432942,26.9868838872
1505635,408744.950954,1678.2792663574,1763.2827148438,27.0897541046,27.1299452782
1505650,817183.49548,1832.5152709961,1958.2702514648,27.6291610718,27.0770658493
1505700,416382.492683,2707.8452148438,2495.7279459635,28.4472535451,27.6720498403
1505809,3044757.65613,2452.8022460938,2078.6413652974,28.6027214296,27.653306715
1505908,2039946.20794,2123.7944335938,2110.2533791282,28.2689486417,27.5281786485
1506005,1704221.86758,1849.6034807478,1846.9097726005,27.8574985322,27.2253481547
1506104,33218.172676,2567.4205692361,2007.9036833555,27.6681189095,26.8862639243
1506112,41594.0568,2565.3051721757,2010.4726657513,27.6499094563,26.8720264511
1506138,462136.668743,1842.524230957,1755.7203674316,28.1345014572,27.341958046
1506161,499973.110977,1778.8069545201,1682.0238734654,27.5495807103,27.209948676
1506187,1029707.94047,1806.0521240234,1593.143544515,28.0369408925,27.7627398173
1506195,792789.66908,1974.0058227539,2093.1027709961,28.2332389832,27.5519046783
1506203,27830.4005596,2714.4721679688,2162.7468261719,28.0845184326,27.1136665344
1506302,130184.486421,2892.3845983298,2583.0810483926,28.5048849183,27.839961847
1506351,34928.6445307,2773.0589473723,2633.7148182014,28.250728441,27.4731652763
1506401,132477.861981,2833.56640625,2638.8790283203,28.4708271027,27.6858673096
1506500,90079.0517061,2665.7673364686,2578.9410848824,28.2241736078,27.4081991017
1506559,174449.824899,2211.42578125,1717.7197672526,27.6695696513,27.0891577403
1506583,1246079.97536,1792.4935465495,1732.3790201823,28.2744366964,27.3894686381
1506609,58211.1473295,2374.0435310468,2058.7170776706,27.9340978679,27.1915321845
1506708,1390301.60891,1742.7262064616,1673.4017028809,27.9906155268,27.3690514565
1506807,2588594.53777,1984.0239998954,1951.4583260672,27.6361660276,26.8931947436
1506906,29258.9152958,2709.3186106121,2156.9845458394,28.0689932706,27.104712277
1507003,67565.6789266,2785.415751946,2636.6526698174,28.2518413668,27.4802220659
1507102,94274.9703663,2807.6751997527,2518.5463014205,28.3184590558,27.5526939559
1507151,172789.88575,1720.1809488932,1562.1943766276,28.2300084432,27.6885992686
1507201,212176.956184,2408.2185058594,2260.5528971354,27.9668649038,27.3393300374
1507300,9877716.43831,1899.9732293023,1717.9164485225,27.4191258748,27.1585495737
1507409,60529.2999338,2554.4334467368,2291.1683940261,28.0693076077,27.3168254937
1507458,393026.075919,1687.7736816406,1710.634765625,27.6035321554,27.325712204
1507466,24716.3976513,2805.1053322956,2469.9337028983,28.3092634602,27.4939795837
1507474,89366.3441607,2633.4336526194,2072.136280708,27.8403887963,26.9728628763
1507508,159437.193479,1735.8164185291,1533.387198463,28.2977912612,27.761760749
1507607,140933.095068,2361.9368896484,2025.8314208984,27.897892952,27.2013559341
1507706,199841.343062,2558.6827392578,2298.033203125,28.7309684753,27.6728372574
1507755,158639.070336,1684.3216395315,1717.7735904965,26.7735338796,27.0804134735
1507805,1701711.74828,2004.4276637027,2139.7099545128,27.899175142,27.5433267292
1507904,437879.661137,2919.9879150391,2579.0051269531,28.4844903946,27.8036212921
1507953,551238.693789,2242.2215576172,1898.4536539714,28.3734483719,27.7577435176
1507961,26273.303106,2732.0169212434,2444.1967514805,28.2112102353,27.4286183994
1507979,211239.794648,2283.3992513021,2003.1943359375,28.5117142995,27.7934989929
1508001,644958.183894,2318.7467041016,2147.3495025635,27.8859570026,27.543002367
1508035,109482.604666,2442.745429277,1931.8019543756,27.4768037487,26.8085876519
1508050,1339824.02045,2222.8666294643,2267.0750906808,28.5561820439,27.7453265871
1508084,298404.157068,1904.0418457031,1696.4551269531,27.2621868134,27.2110752106
1508100,255038.358741,2158.1127929688,1662.3227539063,28.4839076996,27.9576177597
1508126,646788.720253,1603.3780343192,1300.468069894,27.7793799809,27.7199715206
1508159,1241206.95509,1820.2347881611,2035.6197885367,27.4510734265,27.0690759512
1508209,67100.1842775,2821.4326997047,2540.3283643235,28.3383555044,27.5826947056
1508308,639211.412187,2194.3127092634,1771.138445173,27.7786500113,27.1191700527
1508357,369973.496012,2124.1634521484,2160.4857177734,28.4736123085,27.542049408
1508407,462089.375392,1715.0301717122,1732.3676961263,26.9050099055,27.0876601537
1600055,912202.020802,2858.8129882813,3031.1119520399,27.7125778198,27.492556466
1600105,1106482.87548,3243.6244574653,3570.5275336372,27.5438467662,27.4980150859
1600154,1112071.35515,2505.0178598257,2592.1294884315,27.8198321416,27.4628815284
1600204,1699316.51332,3305.3098008898,3633.170179579,27.5093945397,27.4810664919
1600212,255428.811245,2757.1651764107,2836.1399242933,27.7007594901,27.5247582569
1600238,600605.72288,2546.9709960938,2651.721875,27.7500289917,27.5362937927
1600253,205108.228156,2430.2290039063,2290.5539550781,27.9623527527,27.5760688782
1600279,3588464.83182,2325.789450621,2455.9747846555,27.9329204559,27.3975998805
1600303,771978.70951,2370.4416832255,2331.0462394506,28.0235078937,27.5862757092
1600402,1551771.80072,2317.9411315918,2284.5429382324,28.2103340626,27.5696011782
1600501,2673924.24788,3218.0551757813,3488.5157282903,27.4492288003,27.4491366606
1600535,522437.355009,2369.4608677455,2395.3649902344,27.87317276,27.5498668126
1600550,591964.221717,3091.583077567,3380.4236188616,27.5406278883,27.4945373535
1600600,187949.198065,2310.6650132746,2266.8154974151,28.0604195208,27.5893314085
1600709,804365.828839,2886.2353244358,3021.971733941,27.5281340281,27.5050252279
1600808,292480.798155,2324.4313200778,2382.1123207741,28.4506697837,27.5981491505
1700251,231972.826267,1891.4431762695,1499.5885620117,28.5487632751,27.412194252
1700301,29817.467935,1465.3212367985,1361.9840364555,27.5549659031,27.2293786868
1700350,194174.230445,1599.1201782227,1328.8687744141,27.5442609787,27.2553186417
1700400,507746.851744,1514.152730306,1404.3948567708,26.5186837514,26.7145754496
1700707,148206.59024,1487.1151101259,1227.9973653457,27.4412408661,26.915166697
1701002,197784.017921,1589.030456543,1501.7042236328,27.5561027527,27.2460079193
1701051,56798.9333948,1579.7800694109,1445.6065558827,27.4603437863,27.1328114446
1701101,145172.909371,1677.6036169263,1472.7828445992,28.7476653344,27.4072782035
1701309,146003.796669,1727.7411193225,1649.7438729912,27.1037443234,26.7704773333
1701903,339309.58755,1853.1534118652,1464.1193847656,28.5796289444,27.4876818657
1702000,625883.032836,1555.6011149089,1232.1453314887,27.5026041667,26.5752196842
1702109,497256.857748,1753.1689453125,1581.5716064453,27.3582614899,26.7975139618
1702158,103894.487204,1710.3955078125,1661.7604370117,27.1103010178,26.8095626831
1702208,329908.93028,1591.547454834,1482.3753051758,28.0420327187,27.6022233963
1702307,191517.486859,1773.0130615234,1604.0310668945,28.0895805359,27.2254476547
1702406,732126.294589,1356.9743041992,1157.9350128174,26.0602104664,25.9714717865
1702554,49790.7755867,1559.0113828746,1491.9699569785,28.0421198559,27.668462801
1702703,95964.4053979,1485.8927612305,1359.9627685547,25.8668889999,26.1077165604
1702901,18919.5205633,1502.0169014038,1469.3680043062,28.039763639,27.6733520942
1703008,224841.936305,1687.6236572266,1488.4862060547,27.1401205063,26.6549606323
1703057,191201.608427,1772.1467285156,1507.6015218099,28.0390866597,27.1546312968
1703073,139790.024186,1622.3268432617,1423.967956543,28.0814599991,27.2260303497
1703107,87918.9659364,1891.3538764703,1619.9890272472,28.7512843625,27.4460976949
1703206,114417.834265,1779.5560913086,1565.2423706055,28.4286365509,27.4131889343
1703305,167136.639969,1708.2362670898,1514.0809936523,28.5353899002,27.3049144745
1703602,79676.312409,1756.9843461845,1441.1339700592,28.4139773798,27.2833244659
1703701,212975.508272,1708.6586914063,1456.1596679688,28.5129776001,27.5322904587
1703800,31218.8850839,1613.8161137475,1502.526128482,28.0546665589,27.6553688297
1703826,44409.1537946,1504.061627125,1432.20352114,27.7529832253,27.4021130571
1703842,415241.560311,1457.4471435547,1406.0427856445,28.0422844887,27.0938181877
1703867,137693.43416,1503.4970015335,1285.7329615942,27.3512564654,27.0623262567
1703883,42270.148236,1728.3248771734,1610.4413712353,26.9415163187,26.5490845357
1703891,24302.9772621,1600.8026040504,1504.1171476252,28.0468904193,27.6671506428
1703909,205593.548385,1798.7481689453,1547.1766764323,28.2125848134,27.3999010722
1704105,247266.321197,1658.6788330078,1574.2727050781,28.3601379395,27.228178978
1704600,80751.0151805,1895.0027538759,1508.7340835739,28.6322224159,27.4549258784
1705102,205879.01098,1512.5465901693,1361.9023844401,27.4266395569,27.1026096344
1705508,104896.537892,1770.2072369734,1463.1794983188,28.2209907703,27.2273375346
1705557,26752.2457247,1386.4019427988,1289.4757227109,25.8350595955,25.9017266363
1705607,315683.349388,1430.3575846354,1214.2432047526,26.5781669617,26.477490743
1706001,194875.528959,1836.5137939453,1459.6732177734,28.7370071411,27.5709705353
1706100,226011.041899,1837.3029785156,1448.2182617188,28.4481344223,27.4452896118
1706258,121014.206133,1702.8566080729,1369.9431559245,27.8192507426,27.3404197693
1706506,206833.036667,1621.2349039714,1444.7806396484,27.4274107615,27.0073706309
1707009,409497.395045,1519.893951416,1319.7360839844,25.8316817284,26.2618508339
1707108,287246.063666,1886.6786804199,1508.7521057129,28.5431632996,27.4254956245
1707207,462203.216446,1885.6657307943,1483.3866373698,28.6182400386,27.4168475469
1707306,417641.374594,1606.1766113281,1321.9065429688,27.454365921,27.1935501099
1707405,62721.6790459,1731.4389687564,1519.2285321335,28.187304339,27.732002054
1707553,47223.8892431,1785.8527012881,1473.3725783458,28.5209401153,27.5146263025
1707652,235339.605431,1496.9326782227,1272.8688964844,27.4866867065,26.9810056686
1707702,250333.907449,1641.4334309896,1400.0684814453,27.8675378164,27.0906620026
1708205,1617520.56108,1579.8376143606,1298.288644891,27.6982797322,27.0208745254
1708254,77086.5995182,1780.5812273097,1454.8444365253,28.575664264,27.3397390171
1708304,221542.192351,1856.0444335938,1426.3071289063,28.6431341171,27.4362850189
1709005,811259.819304,1621.4265136719,1456.4108123779,28.1675984859,27.1642494202
1709302,281999.552741,1770.5470581055,1463.4447021484,28.5518503189,27.3276481628
1709500,225699.443805,1535.5906161943,1306.3961180954,27.2091774639,27.1226827686
1709807,100967.257202,1641.0234428348,1425.9817359475,28.3836826806,27.4746180364
1710508,385035.067028,1696.8588256836,1520.0386352539,28.4044218063,27.2234449387
1710706,93804.6243512,1436.7784020572,1459.4131368592,27.9995991707,27.6410157468
1710904,155816.181798,1722.4005737305,1449.6342163086,28.2840528488,27.2162456512
1711100,120477.421803,1800.1523546859,1473.0504867624,28.5900715357,27.4181544444
1711506,267935.633744,1508.4234619141,1199.9663696289,27.3201255798,26.76313591
1711803,59108.8587159,1785.8634231339,1496.3985856368,28.7313237227,27.6006726324
1711902,1273595.53314,1692.6156738281,1399.9341064453,27.7587958018,27.2672136943
1711951,115042.932201,1621.1635742188,1512.6849365234,28.5280437469,27.3232746124
1712009,40170.238923,1755.7652073491,1566.9063877145,28.741321409,27.4175773598
1712157,66553.9500778,1407.0305458446,1311.8601681418,25.7625313805,25.9178049377
1712405,730353.681894,1521.6877441406,1391.428314209,27.9605004787,27.0942778587
1712454,35244.12661,1507.955650861,1432.9572600813,27.7260426995,27.3793808924
1712504,254308.689505,1820.5265299479,1505.705078125,28.3900426229,27.4202245076
1712702,1229905.33657,1370.1757202148,1331.5356140137,26.8128935496,26.594956398
1712801,93295.0418647,1429.3118703736,1424.2859240855,27.8709056447,27.5170520929
1713205,328715.041137,1802.8087768555,1583.9732055664,28.7004404068,27.4012494087
1713304,127760.06776,1831.2297250957,1518.9080337658,28.6485077678,27.3813536929
1713601,451595.30307,1652.3814453125,1522.1046142578,28.7178031921,27.4983058929
1713700,134224.257269,1904.1752319336,1580.0416259766,28.7291650772,27.455737114
1713809,94397.5065267,1551.0109146407,1338.3402534396,27.4733388111,27.1133974542
1713957,147299.432274,1735.8288574219,1678.0161132813,27.1362447739,26.8043575287
1714203,406612.890802,1446.5983479818,1258.4982096354,27.0654843648,26.8865140279
1714302,49993.6512256,1530.2143344214,1436.1305177574,27.5390429783,27.221482248
1714880,195290.753368,1752.6453101142,1509.7575406194,27.4293498855,26.8327210494
1715002,63498.2915706,1853.3908801308,1537.7090597916,28.6270956599,27.5093652259
1715101,337426.466084,1615.0960083008,1470.4513854981,28.4772253036,27.2537579536
1715150,25499.9361656,1378.7177719308,1273.9876146336,25.913413442,25.9171838377
1715259,167667.186632,1466.2218424479,1267.1492919922,25.4401194255,25.9832750956
1715507,25426.5048554,1846.4570811687,1563.9886427283,28.6714981132,27.5401092972
1715705,330458.734969,1739.1012573242,1461.6323242188,27.7402572632,26.9978785515
1715754,210612.870086,1572.138671875,1227.9203491211,26.6844396591,26.4252872467
1716109,156485.542042,1881.5928840381,1613.8697134506,28.7652864609,27.4930085956
1716208,1406046.38327,1393.4306477865,1116.0159423828,26.7245754242,26.4535720825
1716307,169789.849574,1767.7891376209,1597.1268585637,27.9305466596,27.1541837357
1716505,251602.920592,1701.8163248698,1505.4820963542,28.5687383016,27.32690684
1716604,653668.373723,1475.6067843967,1243.4863145616,27.3937479655,27.0822196537
1716653,149218.844637,1797.4305419922,1464.3052368164,28.6307029724,27.4921960831
1716703,122591.028022,1809.1685643293,1436.2066406998,28.615344352,27.3884718239
1717008,195973.230905,1556.5199584961,1466.734375,27.6365890503,27.1149654388
1717206,171063.620053,1689.4353745583,1562.1345267623,27.1232949001,26.7923410857
1717503,1213571.34138,1785.319745745,1520.8565325056,28.1647447859,27.3861815589
1717800,230474.944702,1550.975769043,1336.1552124023,25.6209163666,26.0577011108
1717909,820465.500821,1566.6838785807,1470.1039835612,27.9624706904,27.1712802251
1718006,63653.3185931,1520.2203226074,1399.9397020221,26.0084420148,26.4983235899
1718204,551809.250383,1775.6173095703,1587.3508300781,28.8585456848,27.5876529694
1718303,36648.1833842,1544.4441031692,1493.9541899147,28.0357500235,27.6857805575
1718402,95837.1461118,1760.8475302446,1452.4019919081,28.4945048199,27.3210065388
1718451,49487.5624985,1879.4429402667,1589.655355568,28.7236290003,27.5173030893
1718501,281885.023422,1584.3110351563,1541.6177368164,28.1484384537,27.1305809021
1718550,64948.2185564,1629.9607721449,1521.3897575721,27.3528937833,27.0710471102
1718659,100397.919587,1551.7489624023,1354.287109375,25.77023983,26.3114948273
1718709,104973.320627,1781.3454610395,1499.7011685773,28.5855383472,27.3377809591
1718758,802306.115795,1641.7646755642,1436.9736056858,28.5971582201,27.3104489644
1718808,27972.896949,1582.7844819114,1507.6460825038,28.0333041614,27.6841372202
1718840,426211.832061,1553.8469238281,1278.4708984375,27.7383060455,26.8789169312
1718865,207084.420514,1730.0163574219,1672.1156616211,27.3683757782,26.9576005936
1718881,177333.331978,1705.5181274414,1587.1268920898,28.5462379456,27.2872724533
1718899,400223.149827,1727.2838134766,1340.4982096354,28.0784041087,27.370136261
1718907,223569.011576,1557.9759521484,1348.6435546875,27.777425766,27.2487551371
1719004,67872.2753872,1637.3818727222,1494.6107866981,28.7207037933,27.400933639
1720002,34083.6478899,1540.9366974924,1423.9487562417,27.5054382806,27.1662348686
1720101,139241.345162,1525.0913764905,1467.17586253,27.8739506428,27.4807236228
1720150,244280.772363,1483.2675170898,1328.0900878906,27.5378847122,26.9585342407
1720200,50390.9532268,1477.3586854239,1468.9767769626,28.0354098415,27.7104690476
1720259,176042.109327,1450.3701782227,1147.8765869141,27.3388004303,26.9403028488
1720309,35840.1364248,1702.8300691913,1522.6250186252,28.0560071244,27.6927691139
1720499,313294.287173,1477.0546875,1243.9478759766,27.4072558085,27.1022701263
1720655,157541.047804,1593.1546630859,1454.8888549805,28.4067678452,27.3993015289
1720804,40942.3554072,1474.8451789484,1460.6219713936,28.0367134951,27.6993858339
1720853,126184.671224,1472.2696788924,1260.4978943003,27.3119198139,27.058348367
1720903,311512.723643,1489.5570373535,1319.4984436035,25.8098912239,26.1632585526
1720937,141422.929951,1497.3188137398,1290.631765662,26.1094896445,26.267170794
1720978,263624.440376,1506.7290039063,1210.7037353516,27.4085607529,26.8122386932
1721000,276381.176717,1728.1443603516,1582.4444824219,28.7757072449,27.4605308533
1721109,325377.345403,1723.6464436849,1535.8697509766,28.7054278056,27.3945210775
1721208,136669.113378,1431.8740457925,1394.1307942023,27.7057834402,27.3549599219
1721257,88778.6945407,1747.701640336,1497.205040998,28.5439718858,27.3077776354
1721307,111976.316425,1730.051861447,1442.0877546268,28.3684348316,27.2352364866
1722081,172677.271317,1654.5333862305,1467.5006103516,27.1820487976,26.7699794769
1722107,147817.489796,1689.7272338867,1590.1765136719,27.2754020691,27.002038002
2100055,739585.764534,1491.4329101563,1340.6169433594,27.8803642273,27.6819969177
2100105,51275.716267,1506.8732623513,1176.2323806893,28.6970048497,27.9922351776
2100154,62763.2052177,1248.4563753298,1012.0025169725,28.5490651812,27.8874968856
2100204,200221.964185,1997.5791625977,1747.3290405273,28.3409013748,27.5168209076
2100303,267479.578917,1459.7990722656,1155.3354492188,28.5397424698,28.074007988
